fecha,consumo_total,generacion_total,precio_kwh,precio_excedente
2021-08-26 13:00:00,7.074122012380272,16.499833784815866,0.27986,0.12184
2021-08-26 14:00:00,6.603334440612938,20.93578873548745,0.188,0.12275
2021-08-26 15:00:00,6.398897863515666,19.99534242236368,0.18530000000000002,0.12017
2021-08-26 16:00:00,6.636802168120416,16.197297756089338,0.18624000000000002,0.12127
2021-08-26 17:00:00,6.845289002846226,9.648535059179409,0.18575999999999998,0.12075
2021-08-26 18:00:00,6.444242238495816,2.5347268801893623,0.28045,0.12121
2021-08-26 19:00:00,6.551661482863854,0.0,0.2852,0.12355
2021-08-26 20:00:00,7.013497574266753,0.0,0.28806,0.12509
2021-08-26 21:00:00,8.169693543126215,0.0,0.29272000000000004,0.12965000000000002
2021-08-26 22:00:00,7.88415408442902,0.0,0.19759000000000002,0.12762
2021-08-26 23:00:00,6.760388994589816,0.0,0.19238999999999998,0.12278
2021-08-27 00:00:00,5.691929243417631,0.0,0.15811,0.12504
2021-08-27 01:00:00,5.061494488909941,0.0,0.15607,0.12243000000000001
2021-08-27 02:00:00,4.509716104343799,0.0,0.15424000000000002,0.12073
2021-08-27 03:00:00,4.282477537092639,0.0,0.15292,0.11974
2021-08-27 04:00:00,4.077710015333218,0.0,0.15243,0.11955
2021-08-27 05:00:00,4.065437849969197,0.0,0.15181,0.11954000000000001
2021-08-27 06:00:00,4.152934435295567,0.004592549853453025,0.15271,0.12016
2021-08-27 07:00:00,4.345075261211256,2.6857232820926296,0.15228999999999998,0.12179000000000001
2021-08-27 08:00:00,4.9599817720544905,7.323484514910083,0.18768,0.12235
2021-08-27 09:00:00,5.385470599286887,14.530442534281995,0.18588,0.1216
2021-08-27 10:00:00,5.5524963700731895,22.83434513761817,0.27726,0.11962
2021-08-27 11:00:00,6.521916532011009,26.624692885318687,0.2772,0.11971
2021-08-27 12:00:00,6.830508930897576,28.174840853987103,0.27817000000000003,0.11973
2021-08-27 13:00:00,6.795699331198499,29.294367634937533,0.27781,0.11977
2021-08-27 14:00:00,6.993409297929255,26.413752539245372,0.18418,0.11973
2021-08-27 15:00:00,7.210227160761772,23.32610972950512,0.16984,0.10684
2021-08-27 16:00:00,6.90654418683451,16.93554260446278,0.17169,0.10851999999999999
2021-08-27 17:00:00,6.738649376178151,9.827008996534655,0.16938,0.1065
2021-08-27 18:00:00,7.199738403032008,2.4782270060248077,0.26576,0.10748999999999999
2021-08-27 19:00:00,6.57268508480423,0.0,0.28134,0.11968999999999999
2021-08-27 20:00:00,6.464202353968315,0.0,0.28614999999999996,0.12209
2021-08-27 21:00:00,7.4571258649384475,0.0,0.28826999999999997,0.12445999999999999
2021-08-27 22:00:00,7.5303204712538445,0.0,0.19374,0.12273999999999999
2021-08-27 23:00:00,6.952268959859444,0.0,0.19027000000000002,0.1202
2021-08-28 00:00:00,6.245319206827964,0.0,0.16188,0.1278
2021-08-28 01:00:00,5.379223199535021,0.0,0.16063,0.12587
2021-08-28 02:00:00,4.798668037748028,0.0,0.15787,0.12334
2021-08-28 03:00:00,4.2869974602749865,0.0,0.15715,0.12240000000000001
2021-08-28 04:00:00,4.122727469992026,0.0,0.15225,0.11804
2021-08-28 05:00:00,3.9691649578479904,0.0,0.15074,0.1167
2021-08-28 06:00:00,3.990006442503168,0.0,0.15311000000000002,0.11902
2021-08-28 07:00:00,4.0408640232437385,2.7034919594696203,0.15425,0.11984
2021-08-28 08:00:00,4.440027735915262,9.823811315042397,0.15356999999999998,0.12051
2021-08-28 09:00:00,5.1607773952523175,16.18067151986555,0.15234,0.12212
2021-08-28 10:00:00,5.641861426500814,20.021808375614754,0.13779,0.10912000000000001
2021-08-28 11:00:00,6.089693555316996,24.988883309050024,0.12178,0.09434000000000001
2021-08-28 12:00:00,6.421908490617328,26.216449508627203,0.12014,0.0928
2021-08-28 13:00:00,6.968871620853305,24.894771505888013,0.12379000000000001,0.09620999999999999
2021-08-28 14:00:00,7.899881934480943,22.40959244650784,0.12122,0.09383
2021-08-28 15:00:00,7.059718968935928,21.768392148506074,0.11831,0.09086
2021-08-28 16:00:00,6.823591604032041,14.801742565567746,0.1158,0.08845
2021-08-28 17:00:00,6.858073743931027,4.997325750844514,0.11481,0.08782
2021-08-28 18:00:00,6.630838828563218,2.280067085840361,0.12487000000000001,0.08934
2021-08-28 19:00:00,7.04882775428728,0.0,0.12721,0.09727
2021-08-28 20:00:00,6.626046226222587,0.0,0.15397,0.11687
2021-08-28 21:00:00,7.502661696563313,0.0,0.16191999999999998,0.12484999999999999
2021-08-28 22:00:00,7.071613726789603,0.0,0.16041,0.12373
2021-08-28 23:00:00,6.407460272036444,0.0,0.15455000000000002,0.11664
2021-08-29 00:00:00,5.769032137010605,0.0,0.13763999999999998,0.10258
2021-08-29 01:00:00,5.276488678055732,0.0,0.12728,0.09305
2021-08-29 02:00:00,4.7131205006435675,0.0,0.12706,0.09297
2021-08-29 03:00:00,4.55214056416239,0.0,0.12847,0.09294
2021-08-29 04:00:00,4.168298510303099,0.0,0.12881,0.09297
2021-08-29 05:00:00,3.942131188682516,0.0,0.12813999999999998,0.09306
2021-08-29 06:00:00,4.342163789804227,0.0,0.13771,0.10134
2021-08-29 07:00:00,4.010447180192712,1.9591280160876656,0.1381,0.10208
2021-08-29 08:00:00,4.017130204350262,9.938149335591397,0.1362,0.10187
2021-08-29 09:00:00,4.599018611284607,7.095098258177508,0.13731000000000002,0.1051
2021-08-29 10:00:00,5.114680622030227,12.057012985600982,0.12215999999999999,0.09294
2021-08-29 11:00:00,5.959258530641009,16.41149036696259,0.12190000000000001,0.09295
2021-08-29 12:00:00,6.139007554090608,17.95992604679372,0.12201999999999999,0.09297
2021-08-29 13:00:00,6.621587168390422,27.944314456365927,0.12607,0.09678
2021-08-29 14:00:00,6.862011113850484,26.461794962355533,0.12883,0.09917000000000001
2021-08-29 15:00:00,6.762974501225991,23.278297059940623,0.12203,0.09293000000000001
2021-08-29 16:00:00,6.165237663681754,16.15073686950307,0.12201000000000001,0.09290000000000001
2021-08-29 17:00:00,5.840218113285077,7.03954674899155,0.12323,0.09290000000000001
2021-08-29 18:00:00,6.077777116317141,0.30690985248763125,0.12428,0.09355
2021-08-29 19:00:00,6.297596708885746,0.0,0.14465,0.11173999999999999
2021-08-29 20:00:00,6.550263334900766,0.0,0.16138,0.12529
2021-08-29 21:00:00,7.278237955318399,0.0,0.16391999999999998,0.12819
2021-08-29 22:00:00,7.585318516194121,0.0,0.16219,0.12723
2021-08-29 23:00:00,6.562283079415159,0.0,0.16122999999999998,0.12538
2021-08-30 00:00:00,5.526114239576875,0.0,0.15785,0.12265000000000001
2021-08-30 01:00:00,4.599151560908538,0.0,0.15265,0.11718
2021-08-30 02:00:00,4.476569001151956,0.0,0.14729,0.11201
2021-08-30 03:00:00,4.263265569988135,0.0,0.14687,0.11212000000000001
2021-08-30 04:00:00,4.066593556804702,0.0,0.15152000000000002,0.11615
2021-08-30 05:00:00,4.129047171843047,0.0,0.15653,0.12074
2021-08-30 06:00:00,4.569389060813414,0.0,0.15913999999999998,0.12484
2021-08-30 07:00:00,4.120504558436148,2.6233977876552497,0.16105,0.12766
2021-08-30 08:00:00,4.435688645357615,5.5912879635748505,0.19866,0.13176
2021-08-30 09:00:00,5.084511940316582,9.181120443166336,0.19855,0.13276
2021-08-30 10:00:00,5.542506899580459,9.207974946581764,0.28652,0.12837
2021-08-30 11:00:00,5.7281502748393915,11.765969955358974,0.28325,0.12594
2021-08-30 12:00:00,6.180236494144649,25.022711119332765,0.28237,0.12489
2021-08-30 13:00:00,6.534618694093535,25.944465965008035,0.28206,0.12489
2021-08-30 14:00:00,7.118738892080477,25.897625524646237,0.18883000000000003,0.12484999999999999
2021-08-30 15:00:00,6.964583145876544,22.401009647637196,0.18669,0.12237
2021-08-30 16:00:00,6.933001534401055,16.60796142734042,0.18553999999999998,0.12149
2021-08-30 17:00:00,6.9749807319913275,9.450389753947524,0.18725,0.12265000000000001
2021-08-30 18:00:00,6.995921226208073,2.233354378797393,0.28097000000000005,0.12265000000000001
2021-08-30 19:00:00,6.643846505959746,0.0,0.28884,0.12829
2021-08-30 20:00:00,7.351872121611536,0.0,0.29114,0.12988
2021-08-30 21:00:00,8.21417562325451,0.0,0.29566000000000003,0.13262000000000002
2021-08-30 22:00:00,7.216153470443114,0.0,0.19833,0.12894999999999998
2021-08-30 23:00:00,6.253385001176388,0.0,0.19584000000000001,0.12629
2021-08-31 00:00:00,5.045821632976741,0.0,0.16626,0.13206
2021-08-31 01:00:00,4.567771704436953,0.0,0.16482,0.12984
2021-08-31 02:00:00,4.216229382843917,0.0,0.16378,0.12874000000000002
2021-08-31 03:00:00,3.894975101796238,0.0,0.15990000000000001,0.12579
2021-08-31 04:00:00,4.152400331929688,0.0,0.16061,0.12637
2021-08-31 05:00:00,3.999943506737309,0.0,0.16226,0.12829
2021-08-31 06:00:00,4.1758527737574616,0.0,0.16637000000000002,0.13208
2021-08-31 07:00:00,4.053846700540869,2.629113777810887,0.16632,0.13331
2021-08-31 08:00:00,4.396904516066426,10.206381605319233,0.20491,0.13686
2021-08-31 09:00:00,5.2342404229865105,15.73007892349544,0.20207,0.13563
2021-08-31 10:00:00,5.9100515676157075,22.690143969706693,0.29029000000000005,0.13129
2021-08-31 11:00:00,5.685321018234696,26.43420919968122,0.28702,0.12875999999999999
2021-08-31 12:00:00,6.1913755934346,29.280095437885556,0.28686,0.12829
2021-08-31 13:00:00,6.867126738693657,29.480860302854058,0.28741,0.12879
2021-08-31 14:00:00,7.0396771912519105,27.27719148536137,0.19422999999999999,0.12879
